Cohort ID	Likelihood Weights	Mortality Prob
624	6.062392379828214e-15	0.20086119011525977
625	3.563610709184934e-10	0.09214647841666415
626	1.5939743060447698e-13	0.170190849621528
627	4.222582650241488e-15	0.19978567504916728
628	2.8123456229644484e-14	0.1776437421240667
629	6.16826175322419e-14	0.16942546058932983
630	2.7578817694263046e-11	0.10909645713109942
631	5.250783592061164e-15	0.19632129424830175
632	1.779918362359766e-15	0.23906168799998995
633	1.6134425624488803e-12	0.1351122780523094
634	4.851539251147844e-15	0.20643636336628107
635	1.6403064713533545e-05	0.061228207932383066
636	3.8161649735163956e-15	0.21705432049799317
637	1.9561656289221705e-09	0.08845000336442954
638	8.357651349015903e-13	0.12901937377799466
639	3.074133670109339e-11	0.1100162091850713
640	2.0841986707273978e-05	0.06602072876120986
641	2.6733222394442126e-15	0.2309262005872486
642	1.4313745297097506e-11	0.12403083551074766
643	1.0834965914548156e-13	0.1561394876952279
644	2.050586679490309e-13	0.14882325317926504
645	2.5321514906545444e-07	0.07643222838858764
646	2.3833314388037625e-09	0.09129081177788662
647	6.58620094758831e-06	0.06523776180646423
648	2.5397515299333215e-13	0.15158433998905751
649	4.916562064997344e-10	0.10230991036659742
650	1.8014364771850715e-12	0.12141232177655839
651	8.476387013956373e-07	0.07161306573944737
652	1.1541502039880543e-14	0.20751036793050143
653	1.1883287011253456e-06	0.07131677535776022
654	1.3757667479099066e-15	0.24714176474263755
655	7.8206292545619e-09	0.08543223288768348
656	8.852717851999128e-14	0.16448102248692986
657	0.0008540848325882644	0.05896906691781763
658	4.6526903228107645e-15	0.20742325793116684
659	2.5164265860805524e-09	0.08792118956365931
660	1.0616152484179581e-13	0.15558079568162533
661	1.6449406461695768e-14	0.19801550863181433
662	2.6513141005358634e-08	0.0799862969834512
663	4.767221288537313e-14	0.16021743483739437
664	2.305568726165524e-10	0.09332344166575589
665	1.1652169277815242e-14	0.20183920986342896
666	1.528819409638256e-14	0.19458303871124277
667	2.7033419645949167e-09	0.08530980685541661
668	7.56295574393368e-15	0.22239331153341468
669	0.0009605350488137062	0.053955019903268855
670	5.562767715817724e-15	0.22204739948462304
671	5.4130201042439285e-14	0.16178076223218768
672	1.1075292246115167e-12	0.13064409442116987
673	1.782693600213766e-14	0.2017493862044673
674	2.2923695497297844e-14	0.193385800338494
675	2.214393953045966e-15	0.24746523496168532
676	8.066832789935077e-11	0.10561700972259656
677	0.05103773765852743	0.05075873448186852
678	1.983454564993028e-15	0.23678052166297758
679	4.206695303730347e-15	0.22157942090757876
680	2.4142586975316037e-14	0.19577017550385117
681	3.233661975818354e-13	0.1533377565843077
682	3.442002282063118e-14	0.1913912490497522
683	3.9022705455268196e-15	0.20610591137534856
684	2.341082733715544e-12	0.12497518870737188
685	1.0837576972911361e-14	0.20406450506599155
686	1.1764552490315343e-14	0.20012486383503508
687	4.13925904625541e-14	0.17264224230885195
688	1.8902649692642566e-12	0.13037318479356746
689	1.1426269961069589e-14	0.1894616038528682
690	0.011376787289111338	0.050622571565038424
691	1.2565724138088246e-14	0.20497932934491958
692	7.379467606827781e-15	0.2292833204913694
693	1.1744939228051882e-10	0.09786314148750093
694	1.0063660418553846e-07	0.07415343686184594
695	8.09484012500358e-10	0.09405679755874552
696	1.1219475594475636e-10	0.11041934625801966
697	3.4273255199186527e-15	0.22660570171276684
698	1.7997991078934928e-13	0.1586332860476189
699	6.250821522438688e-11	0.10734232992128612
700	6.902890221529651e-08	0.07767093795858931
701	4.1559528263331955e-11	0.10802889262090834
702	6.928316466709624e-14	0.17277421794825054
703	3.023244834984522e-11	0.11482770597948933
704	1.7108877223122871e-12	0.1414720363381997
705	4.81454004191387e-13	0.13882342140332288
706	4.396611067568762e-15	0.21562707214630245
707	1.0159387346819224e-12	0.13526963084724614
708	7.579357028690319e-12	0.11913976423510048
709	3.491962179900121e-14	0.18499432096182106
710	3.414215637083168e-10	0.09429641114670576
711	6.144071415356788e-13	0.14344916478531078
712	4.9651403641404345e-11	0.11295313746480329
713	1.8849610047106628e-14	0.17537112043256692
714	2.202711694794653e-15	0.22547209493896253
715	1.0851932704457736e-12	0.1395378000291257
716	5.112802662754482e-15	0.20689148375838462
717	4.761290141212797e-13	0.14139314011231008
718	1.6976540085025292e-14	0.18124586634342627
719	3.489095354889385e-08	0.07636819500550043
720	2.0940844548576275e-12	0.13659630139352963
721	5.144684868595168e-15	0.23186239773098732
722	4.4172121433696546e-14	0.17109580020618692
723	1.2055742020031469e-14	0.20335491744742046
724	3.8704707892933195e-13	0.15094012161917886
725	1.3489130716538328e-13	0.1496111249656015
726	3.5487331148697407e-15	0.21857996803857
727	9.147074193324704e-06	0.06356138686819075
728	1.407664869853813e-13	0.16465445430993692
729	1.6106316730669616e-15	0.23855251508658987
730	1.0982806440422348e-13	0.15357200963446438
731	9.111561651859502e-10	0.0888931619055769
732	6.916284302584712e-15	0.21958787848869527
733	8.376012331197021e-10	0.10032782847117057
734	2.532965598010339e-14	0.19014520729650758
735	1.8718106622798082e-13	0.15805218807937998
736	2.5579830368572456e-15	0.23976725765604395
737	4.746113415028019e-14	0.1748673404805352
738	2.722277224855902e-15	0.2175955924095459
739	0.01161514072599008	0.05158657523890462
740	1.4516373173305804e-15	0.24786801123332763
741	8.913026514361998e-06	0.0655429140664773
742	1.1788652067662204e-11	0.11442590272295393
743	3.192847472111309e-15	0.2392304790913531
744	0.020168069041067545	0.05178782047424901
745	2.7480366966080328e-15	0.2145460010843871
746	7.56277010004718e-15	0.22224232767335889
747	1.491051993023695e-12	0.1379661628417145
748	1.900065588366987e-10	0.10114903876118625
749	1.2490398842065146e-14	0.21053790392665972
750	2.743232660325686e-13	0.14557240088644424
751	3.4490159777664596e-08	0.07686772173113923
752	2.52139169067662e-15	0.23556979856500215
753	2.7670886960183985e-15	0.22919399340132968
754	5.632728192457173e-13	0.14830903000338708
755	1.9363569348029768e-15	0.22134049930355842
756	9.794019620032897e-13	0.13371560515281972
757	2.0919872947862553e-14	0.18669298003326024
758	1.5233132423387622e-12	0.12959812788158448
759	3.24519077347677e-13	0.15114840349016206
760	8.557740260379675e-10	0.08791034056678547
761	2.7857624610322167e-15	0.24299778482218276
762	2.516923847219683e-11	0.10884313764885095
763	1.1458305472370842e-06	0.07069191122328028
764	4.7408398968149247e-08	0.07886308004580962
765	0.21463578812419148	0.0528184588384886
766	1.6388994467871987e-14	0.19318913989247893
767	1.0519029467934303e-13	0.16289966404817482
768	4.2930286727382195e-15	0.20891567023695046
769	2.2848830914749943e-13	0.1514159846568273
770	3.1715765645763553e-15	0.20836420790083077
771	4.297810193925029e-14	0.1891528428543679
772	6.873559686184738e-15	0.20556969537183506
773	6.585186604417087e-13	0.13129657379541726
774	2.074531026566791e-14	0.17955412663749626
775	6.182942819615233e-09	0.08595885953859489
776	1.0014245304091432e-11	0.1143639926775808
777	5.063691208557016e-09	0.0845209240239585
778	1.3244808989253e-12	0.1317274450026525
779	1.7985746485313516e-10	0.09828374959311977
780	1.4624500282445333e-12	0.1313843988258716
781	1.2893422880433103e-15	0.24504446848746242
782	1.1389799245782613e-11	0.11406386516440625
783	1.4207010771423032e-15	0.24649818899497905
784	5.974527967631087e-14	0.17726122517119675
785	3.558981042364231e-12	0.1250182036787822
786	3.220392436105634e-15	0.22149689981671933
787	1.712434290499817e-14	0.17391734787371477
788	3.506487838247187e-10	0.10040661602616788
789	6.096243665930314e-15	0.20857113559537754
790	8.022305987558076e-13	0.1365877017468326
791	4.8535654459263315e-12	0.1215022334660883
792	2.2158534511238336e-11	0.11605538730501619
793	1.4815301515314785e-14	0.18947377512262792
794	4.500804762366955e-11	0.10373002478124532
795	1.1641452861170878e-14	0.21165560274107603
796	1.4247576372269196e-11	0.10905775887996956
797	1.2744163732528467e-13	0.15882427671707144
798	4.74233144062154e-13	0.14758429836104048
799	6.477840587215108e-15	0.22107128251907399
800	2.491184217739894e-15	0.22767728687907718
801	2.3550550681254475e-09	0.08687688847355335
802	3.3067269974990355e-14	0.16706969178765022
803	1.5458417199866805e-15	0.22964100920342745
804	1.2457779720789967e-12	0.13922344380688595
805	2.1906680601882416e-15	0.2343736610967631
806	1.9099677808320682e-10	0.10579817809139419
807	8.362795882766725e-14	0.17176623483875914
808	1.029515582482667e-14	0.18649074195336307
809	7.908365884748544e-10	0.09564114667009682
810	0.0013105131543695086	0.052753502511543364
811	6.253062911061792e-13	0.13334479247413922
812	2.6014760426446946e-15	0.23769637837134683
813	2.394134543521977e-12	0.11860562196608132
814	6.076496049760938e-15	0.20594885909652
815	2.86107179820125e-09	0.08494726256548149
816	5.433495205562995e-12	0.11839056726049049
817	3.70626996003691e-08	0.07891954416761936
818	7.54328455112654e-15	0.1933541628292752
819	2.0693635037628877e-14	0.18986152473936285
820	1.3075670430022528e-14	0.1876994635897838
821	1.2318875472416567e-10	0.10067920689725994
822	6.2452496563941645e-15	0.1884720243246818
823	4.742695613129001e-10	0.09545950818318992
824	6.59877338774413e-13	0.13492982318626795
825	3.170757555809169e-12	0.12438442433353745
826	2.1528219920274674e-11	0.12106158232402445
827	0.0002628965912279055	0.06153096144825128
828	6.500711315728688e-14	0.17632932537318796
829	1.805710143467872e-14	0.1914633205363399
830	6.62677426675972e-14	0.17271773890056713
831	2.667513279354673e-14	0.17966255123262492
832	1.0511208121522767e-09	0.08398814284345155
833	7.680971473979638e-08	0.07988935978777251
834	1.3432139882619456e-13	0.15283500870517658
835	7.013301749279557e-15	0.2250665452709078
836	3.0641314683795813e-09	0.08679068830944442
837	9.87654951463632e-13	0.142567823741652
838	6.450661116697452e-13	0.1357864668059806
839	4.54418172527077e-13	0.14945783718390326
840	1.3826214139633742e-08	0.08230215409720239
841	3.983946883586936e-12	0.11848812822696211
842	1.3496568331838758e-10	0.10237608082070404
843	5.159155980962111e-15	0.21890538864589582
844	5.514057378093974e-15	0.21006644915528033
845	1.6667042806128098e-12	0.13532783165362872
846	3.384816964939896e-14	0.1714030921578078
847	2.2631273519533902e-08	0.079093122053244
848	3.5818053757133605e-13	0.15192265884351175
849	2.572103615397649e-11	0.10938941715738092
850	3.2171986244949047e-15	0.22193019071384024
851	2.345549919448802e-14	0.18431967618127798
852	2.3048924490522595e-14	0.17669480252448422
853	1.0240352032212905e-07	0.07495026001383585
854	4.197835007668988e-13	0.14411757589977714
855	3.790650636562821e-15	0.24731455591737633
856	1.3428665554686322e-15	0.239659834814533
857	2.9508717199330436e-14	0.17901712805208875
858	5.244834991279864e-08	0.08034497420639473
859	3.7336112842777467e-14	0.177825369743981
860	5.508772508488304e-14	0.1631324225087855
861	3.9325228104873906e-13	0.1437331675322504
862	8.470706694617188e-13	0.13560749389365404
863	6.643395173897645e-14	0.169853951131606
864	3.894341473492312e-15	0.21999397770319312
865	1.3654455742006382e-14	0.2002242080743875
866	1.2282331653193361e-13	0.16587210805944663
867	5.989508401586458e-15	0.23494083630720564
868	6.979572550139775e-06	0.06294799668830978
869	1.5515976858970144e-15	0.2482693017463618
870	6.065175092944148e-05	0.06059890853359791
871	5.316378280770753e-09	0.08989910922771227
872	1.1756669023049115e-12	0.13455053232891218
873	4.3622591286891263e-07	0.07150177523703355
874	4.952491864347572e-14	0.17473408219954037
875	6.397304795162304e-05	0.05959851280977346
876	1.7136961899340898e-11	0.10692477620138843
877	2.5607521710300026e-05	0.06220733622393422
878	8.197104108909217e-15	0.19070386622101626
879	2.3198202341623126e-14	0.1836912335178964
880	3.8786985666589995e-12	0.12571611865012045
881	1.7127801186196856e-09	0.08763885200596425
882	9.740052748201178e-15	0.19940096580598904
883	2.3053766076401513e-11	0.11807585815309346
884	6.83871760365619e-15	0.20906023348112857
885	5.49316527656589e-13	0.14758018783592408
886	5.46658726192446e-13	0.15513388887019589
887	0.001715689157656421	0.05569816989831344
888	7.84012576821325e-14	0.17884640397580637
889	2.4855273629529505e-11	0.12013130048643349
890	2.185225500061619e-10	0.09584100545841315
891	1.0679911614262057e-12	0.1367766752423401
892	9.559555954982255e-12	0.12649349145418354
893	4.249186027999565e-13	0.14395780801727204
894	1.1415884377084641e-15	0.24589667083596128
895	2.8203351373086007e-12	0.1228756140736461
896	5.500396805062168e-15	0.2048820266672079
897	1.1000678459283494e-13	0.16055351930997852
898	3.1465309716499776e-15	0.2278262178214966
899	3.270705550545968e-12	0.1209905702299144
900	1.5874518711362602e-10	0.09910373603730149
901	4.603512864046753e-15	0.23220384793139365
902	3.6803851003405046e-05	0.058706852751553074
903	9.735799942221843e-16	0.2401506856122005
904	5.030406281211081e-14	0.16128138313418505
905	5.708052311398211e-12	0.1252726433374175
906	1.3874203896886702e-15	0.2490104644678222
907	5.221390113118722e-06	0.06167252922952633
908	2.6267746130277006e-13	0.15334127195352243
909	0.0013685050893800649	0.05621941509110957
910	9.573071183070492e-14	0.1642351478372467
911	8.833803008491522e-09	0.08609370179902312
912	1.866059439726221e-14	0.1761918400679061
913	1.2678464449966745e-15	0.2461847351501163
914	2.761738791045932e-15	0.22498051024247617
915	2.7802225073549044e-13	0.14036724988417415
916	4.2380037356180826e-14	0.19169217401034344
917	6.25719198311533e-15	0.20549375000063785
918	2.8125867910914475e-13	0.14896861683651275
919	2.2018385790981293e-13	0.155706698035513
920	2.8360354737073004e-08	0.08015687967443852
921	2.5205959821803297e-12	0.12387998512238126
922	2.0813689557327963e-08	0.07844425061455734
923	1.3255207678665452e-14	0.19537875066891253
924	6.599542005301774e-13	0.14540259888045265
925	1.8683179631923367e-12	0.1397757673413531
926	1.815792613191918e-15	0.2271995942330703
927	1.1717650485127597e-13	0.15552375446231229
928	7.783613080591647e-13	0.131818166383372
929	6.705254082919893e-11	0.10377840444252917
930	2.000034266570223e-06	0.064402407033954
931	2.4021209682872246e-12	0.13362722674506317
932	9.259584991517169e-05	0.05515069648131668
933	6.722459319826682e-12	0.10823078811048562
934	1.837359546889065e-13	0.1507019019696793
935	1.2168972125723691e-15	0.24318661300394445
936	6.002284202113127e-07	0.07187658283871692
937	2.7167150383802844e-14	0.1846082108433244
938	3.791582412178249e-13	0.14998647421984002
939	9.31498653931357e-15	0.2054196458551566
940	1.4178369097379325e-08	0.07872139957484187
941	6.8628567086116764e-06	0.06664052728717512
942	2.767597078972673e-12	0.12984372107049075
943	1.0394098038581266e-14	0.20939245039598003
944	1.2220577812739504e-09	0.08833514778197803
945	8.989784408621441e-15	0.20355543842945484
946	3.9765922791531946e-11	0.10805959941237364
947	3.932926985492052e-10	0.09337829752235907
948	0.027287118687832772	0.05334311781540129
949	3.4880193577835987e-12	0.12973181198447575
950	3.943909958157089e-12	0.12621629825869046
951	1.2783823759543803e-14	0.18186898723907297
952	3.294206337127529e-06	0.06418368009407745
953	7.812833043369436e-08	0.08052079740845437
954	0.006759001002818755	0.053315176580186835
955	1.4152649945251845e-06	0.07275927128948137
956	3.046078614769674e-14	0.18035785520201808
957	5.436927467170346e-12	0.13053137043498386
958	3.261647988866199e-11	0.11420526283346318
959	4.016204890453828e-14	0.1615823988487545
960	3.0716457196777587e-15	0.24869209261997
961	3.0701801105301284e-15	0.21689730280360592
962	1.4319804370659823e-14	0.1899246364799168
963	1.4791831820683972e-15	0.2336517178264116
964	0.00013494541304495913	0.057945741336616965
965	1.8718853389884904e-06	0.06406668832310505
966	4.999752131107514e-13	0.14480125799761093
967	7.696469464674579e-12	0.11983348259141546
968	2.378088334455477e-15	0.23745041242568982
969	5.493513083242404e-13	0.1479129922290337
970	1.0232689396121256e-13	0.15792982201867012
971	1.4348394541609549e-15	0.22905207314624415
972	2.9457319945286284e-13	0.1393270091647381
973	5.635523122141375e-15	0.22540687785407038
974	1.1382470066765582e-10	0.10071634987432568
975	1.0036656232635936e-10	0.10476194083162171
976	1.5490371587641758e-11	0.11567227801751803
977	1.6519523237761163e-13	0.1595128540961907
978	1.166414488592578e-09	0.09402573480539625
979	1.9142232287476505e-14	0.18428583421625466
980	2.690479305626395e-08	0.07855865656060008
981	3.116809680337921e-06	0.06882005489992789
982	8.762305295343296e-15	0.22403834924107552
983	5.3732952225448854e-11	0.0973737407113997
984	3.819514246985134e-12	0.12720080220451913
985	7.014807714822225e-14	0.16430841854506645
986	2.093488186031494e-13	0.15516039399029402
987	3.862149357990673e-06	0.06520477588842138
988	1.8083258812884784e-15	0.2248251871196057
989	2.9914479109989284e-15	0.24022712368373844
990	4.2872927161463535e-15	0.21250146083493437
991	1.08320669371749e-10	0.10676036698937486
992	9.374800926140316e-14	0.15556935922359189
993	1.1986361394844015e-11	0.1178833448035219
994	3.5505151989361653e-13	0.16093346215753335
995	8.805105336532273e-16	0.24488069378260052
996	3.0923481774656803e-11	0.11234058354379628
997	1.387593281414222e-14	0.18375932118457394
998	1.2274212640950625e-11	0.11519344146179718
999	3.3755273815082262e-15	0.20489545320301594
